,subj_idx,response,rt,showprog_c,progress_c,progress_c2
38027,289,1,0.404555231,0.5,0.083333333,0.006944444
38028,289,1,0.511367365,0.5,0.1,0.01
38029,289,1,0.289412467,0.5,0.116666667,0.013611111
38030,289,1,0.576444397,0.5,0.133333333,0.017777778
38031,289,1,0.730809876,0.5,0.15,0.0225
38032,289,1,0.628383,0.5,0.166666667,0.027777778
38033,289,0,0.736049712,0.5,0.183333333,0.033611111
38034,289,1,0.56179131,0.5,0.183333333,0.033611111
38035,289,1,0.295090841,0.5,0.2,0.04
38036,289,1,0.339399106,0.5,0.216666667,0.046944444
38037,289,1,0.409604788,0.5,0.233333333,0.054444444
38038,289,1,0.393112,0.5,0.25,0.0625
38039,289,1,0.599159805,0.5,0.266666667,0.071111111
38040,289,1,0.725969163,0.5,0.283333333,0.080277778
38041,289,1,0.650561027,0.5,0.3,0.09
38042,289,1,0.447399658,0.5,0.316666667,0.100277778
38043,289,1,0.445405848,0.5,0.333333333,0.111111111
38044,289,1,0.429965,0.5,0.35,0.1225
38045,289,1,0.513193584,0.5,0.366666667,0.134444444
38046,289,1,0.61840291,0.5,0.383333333,0.146944444
38047,289,1,0.456582478,0.5,0.4,0.16
38048,289,1,0.589813235,0.5,0.4,0.16
38049,289,0,0.522744374,0.5,0.416666667,0.173611111
38050,289,1,0.52379322,0.5,0.433333333,0.187777778
38051,289,1,0.516080152,0.5,0.45,0.2025
38052,289,1,0.547535116,0.5,0.466666667,0.217777778
38053,289,1,0.303774264,0.5,0.483333333,0.233611111
38054,289,1,0.448727801,-0.5,-0.5,0.25
38055,289,1,0.630766941,-0.5,-0.483333333,0.233611111
38056,289,1,0.468218636,-0.5,-0.466666667,0.217777778
38057,289,0,0.533258,-0.5,-0.45,0.2025
38058,289,1,0.65888872,-0.5,-0.45,0.2025
38059,289,1,0.517774314,-0.5,-0.433333333,0.187777778
38060,289,1,0.587426116,-0.5,-0.416666667,0.173611111
38061,289,1,0.43059902,-0.5,-0.4,0.16
38062,289,1,0.571938462,-0.5,-0.383333333,0.146944444
38063,289,1,0.404972586,-0.5,-0.366666667,0.134444444
38064,289,1,0.731608605,-0.5,-0.35,0.1225
38065,289,1,0.535779,-0.5,-0.333333333,0.111111111
38066,289,1,0.586693537,-0.5,-0.316666667,0.100277778
38067,289,1,0.728790773,-0.5,-0.3,0.09
38068,289,1,0.475997815,-0.5,-0.283333333,0.080277778
38069,289,1,0.730188,-0.5,-0.266666667,0.071111111
38070,289,1,0.530242359,-0.5,-0.25,0.0625
38071,289,1,0.578301211,-0.5,-0.233333333,0.054444444
38072,289,1,0.570264263,-0.5,-0.216666667,0.046944444
38074,289,1,0.605881346,-0.5,-0.2,0.04
38076,289,1,0.544237083,-0.5,-0.183333333,0.033611111
38077,289,1,0.429242703,-0.5,-0.166666667,0.027777778
38078,289,1,0.516876109,-0.5,-0.15,0.0225
38079,289,1,0.70739294,-0.5,-0.133333333,0.017777778
38080,289,1,0.49573941,-0.5,-0.116666667,0.013611111
38081,289,1,0.685905267,-0.5,-0.1,0.01
38082,289,1,0.66777478,-0.5,-0.083333333,0.006944444
38083,289,1,0.641087661,-0.5,-0.066666667,0.004444444
38084,289,1,0.402976492,-0.5,-0.05,0.0025
38085,289,1,0.502336,-0.5,-0.033333333,0.001111111
38086,289,1,0.742138764,-0.5,-0.016666667,0.000277778
38087,289,1,0.606735,-0.5,0,0
38088,289,1,0.542063,-0.5,0.016666667,0.000277778
38089,289,1,0.382819553,-0.5,0.033333333,0.001111111
38090,289,0,0.565638544,-0.5,0.05,0.0025
38091,289,0,0.389709874,-0.5,0.05,0.0025
38092,289,1,0.672028445,-0.5,0.05,0.0025
38093,289,1,0.462217944,-0.5,0.066666667,0.004444444
38094,289,1,0.61002349,-0.5,0.083333333,0.006944444
38095,289,1,0.586935,-0.5,0.1,0.01
38096,289,1,0.463805072,-0.5,0.116666667,0.013611111
38098,289,1,0.639220607,-0.5,0.133333333,0.017777778
38099,289,1,0.66112,-0.5,0.15,0.0225
38100,289,1,0.430295563,-0.5,0.166666667,0.027777778
38101,289,1,0.422679027,-0.5,0.183333333,0.033611111
38102,289,1,0.714540039,-0.5,0.2,0.04
38103,289,1,0.511190475,-0.5,0.216666667,0.046944444
38104,289,1,0.561822939,-0.5,0.233333333,0.054444444
38105,289,1,0.379061966,-0.5,0.25,0.0625
38106,289,1,0.525335,-0.5,0.266666667,0.071111111
38107,289,1,0.628651,-0.5,0.283333333,0.080277778
38108,289,1,0.703707605,-0.5,0.3,0.09
38109,289,1,0.736806,-0.5,0.316666667,0.100277778
38110,289,1,0.534728936,-0.5,0.333333333,0.111111111
38111,289,1,0.501776187,-0.5,0.35,0.1225
38112,289,1,0.636327867,-0.5,0.366666667,0.134444444
38113,289,1,0.74361337,-0.5,0.383333333,0.146944444
38114,289,1,0.727182726,-0.5,0.4,0.16
38115,289,1,0.478864,-0.5,0.416666667,0.173611111
38117,289,1,0.404817901,-0.5,0.433333333,0.187777778
38118,289,1,0.680924219,-0.5,0.45,0.2025
38119,289,1,0.37425723,-0.5,0.466666667,0.217777778
38120,289,1,0.603576588,-0.5,0.483333333,0.233611111
38121,290,1,0.612,0.5,-0.5,0.25
38123,290,1,0.0063,0.5,-0.483333333,0.233611111
38124,290,1,0.5254,0.5,-0.466666667,0.217777778
38125,290,1,0.4906,0.5,-0.45,0.2025
38126,290,1,0.5454,0.5,-0.433333333,0.187777778
38127,290,1,0.5109,0.5,-0.416666667,0.173611111
38128,290,1,0.5484,0.5,-0.4,0.16
38129,290,1,0.521,0.5,-0.383333333,0.146944444
38130,290,1,0.4778,0.5,-0.366666667,0.134444444
38131,290,1,0.5016,0.5,-0.35,0.1225
38132,290,0,0.5146,0.5,-0.333333333,0.111111111
38133,290,1,0.5799,0.5,-0.333333333,0.111111111
38134,290,1,0.4933,0.5,-0.316666667,0.100277778
38135,290,1,0.5161,0.5,-0.3,0.09
38137,290,1,0.0164,0.5,-0.283333333,0.080277778
38138,290,1,0.5446,0.5,-0.266666667,0.071111111
38139,290,1,0.6516,0.5,-0.25,0.0625
38140,290,1,0.5397,0.5,-0.233333333,0.054444444
38141,290,1,0.5687,0.5,-0.216666667,0.046944444
38142,290,1,0.6845,0.5,-0.2,0.04
38143,290,1,0.5151,0.5,-0.183333333,0.033611111
38144,290,1,0.5209,0.5,-0.166666667,0.027777778
38146,290,1,0.5904,0.5,-0.15,0.0225
38148,290,0,0.4443,0.5,-0.133333333,0.017777778
38150,290,1,0.5756,0.5,-0.133333333,0.017777778
38151,290,1,0.672,0.5,-0.116666667,0.013611111
38152,290,1,0.4961,0.5,-0.1,0.01
38153,290,1,0.5894,0.5,-0.083333333,0.006944444
38154,290,1,0.5048,0.5,-0.066666667,0.004444444
38155,290,1,0.6305,0.5,-0.05,0.0025
38156,290,1,0.4726,0.5,-0.033333333,0.001111111
38157,290,1,0.6211,0.5,-0.016666667,0.000277778
38158,290,0,0.5924,0.5,0,0
38160,290,1,0.6193,0.5,0,0
38161,290,1,0.6337,0.5,0.016666667,0.000277778
38162,290,1,0.5531,0.5,0.033333333,0.001111111
38163,290,1,0.543,0.5,0.05,0.0025
38164,290,1,0.7075,0.5,0.066666667,0.004444444
38165,290,1,0.6092,0.5,0.083333333,0.006944444
38166,290,1,0.6268,0.5,0.1,0.01
38167,290,1,0.5559,0.5,0.116666667,0.013611111
38168,290,1,0.4973,0.5,0.133333333,0.017777778
38169,290,1,0.5438,0.5,0.15,0.0225
38170,290,1,0.5557,0.5,0.166666667,0.027777778
38171,290,1,0.5515,0.5,0.183333333,0.033611111
38172,290,1,0.5061,0.5,0.2,0.04
38173,290,1,0.4986,0.5,0.216666667,0.046944444
38174,290,0,0.5295,0.5,0.233333333,0.054444444
38175,290,1,0.592,0.5,0.233333333,0.054444444
38176,290,1,0.682,0.5,0.25,0.0625
38177,290,1,0.5293,0.5,0.266666667,0.071111111
38178,290,1,0.5674,0.5,0.283333333,0.080277778
38179,290,1,0.5639,0.5,0.3,0.09
38180,290,1,0.6704,0.5,0.316666667,0.100277778
38181,290,1,0.6857,0.5,0.333333333,0.111111111
38182,290,1,0.6919,0.5,0.35,0.1225
38183,290,1,0.5149,0.5,0.366666667,0.134444444
38184,290,1,0.5044,0.5,0.383333333,0.146944444
38185,290,0,0.5192,0.5,0.4,0.16
38187,290,1,0.5714,0.5,0.4,0.16
38188,290,1,0.5311,0.5,0.416666667,0.173611111
38189,290,0,0.5046,0.5,0.433333333,0.187777778
38190,290,0,0.687,0.5,0.433333333,0.187777778
38191,290,1,0.5415,0.5,0.433333333,0.187777778
38192,290,1,0.6588,0.5,0.45,0.2025
38193,290,1,0.6265,0.5,0.466666667,0.217777778
38194,290,0,0.5473,0.5,0.483333333,0.233611111
38195,290,1,0.6322,0.5,0.483333333,0.233611111
38196,290,1,0.505,0.5,-0.5,0.25
38197,290,1,0.5104,0.5,-0.483333333,0.233611111
38198,290,0,0.548,0.5,-0.466666667,0.217777778
38199,290,1,0.6709,0.5,-0.466666667,0.217777778
38200,290,1,0.5994,0.5,-0.45,0.2025
38201,290,1,0.6011,0.5,-0.433333333,0.187777778
38202,290,1,0.5321,0.5,-0.416666667,0.173611111
38203,290,1,0.5938,0.5,-0.4,0.16
38204,290,1,0.6113,0.5,-0.383333333,0.146944444
38205,290,1,0.5262,0.5,-0.366666667,0.134444444
38206,290,1,0.5082,0.5,-0.35,0.1225
38207,290,1,0.6979,0.5,-0.333333333,0.111111111
38208,290,1,0.5773,0.5,-0.316666667,0.100277778
38209,290,1,0.6196,0.5,-0.3,0.09
38210,290,1,0.5581,0.5,-0.283333333,0.080277778
38211,290,1,0.7131,0.5,-0.266666667,0.071111111
38212,290,1,0.5194,0.5,-0.25,0.0625
38213,290,1,0.633,0.5,-0.233333333,0.054444444
38214,290,1,0.5819,0.5,-0.216666667,0.046944444
38215,290,1,0.5851,0.5,-0.2,0.04
38216,290,1,0.6445,0.5,-0.183333333,0.033611111
38217,290,1,0.7169,0.5,-0.166666667,0.027777778
38218,290,1,0.5707,0.5,-0.15,0.0225
38219,290,1,0.6195,0.5,-0.133333333,0.017777778
38220,290,1,0.5897,0.5,-0.116666667,0.013611111
38221,290,1,0.6412,0.5,-0.1,0.01
38222,290,1,0.5365,0.5,-0.083333333,0.006944444
38223,290,1,0.574,0.5,-0.066666667,0.004444444
38225,290,1,0.5605,0.5,-0.05,0.0025
38226,290,1,0.6085,0.5,-0.033333333,0.001111111
38227,290,1,0.6829,0.5,-0.016666667,0.000277778
38228,290,1,0.5955,0.5,0,0
38229,290,1,0.5096,0.5,0.016666667,0.000277778
38230,290,1,0.5071,0.5,0.033333333,0.001111111
38231,290,1,0.616,0.5,0.05,0.0025
38232,290,1,0.5802,0.5,0.066666667,0.004444444
38234,290,1,0.5886,0.5,0.083333333,0.006944444
38235,290,1,0.6279,0.5,0.1,0.01
38236,290,1,0.5811,0.5,0.116666667,0.013611111
38237,290,1,0.6165,0.5,0.133333333,0.017777778
38238,290,1,0.5786,0.5,0.15,0.0225
38239,290,1,0.5729,0.5,0.166666667,0.027777778
38240,290,1,0.5779,0.5,0.183333333,0.033611111
38241,290,1,0.5486,0.5,0.2,0.04
38242,290,1,0.6339,0.5,0.216666667,0.046944444
38243,290,1,0.5467,0.5,0.233333333,0.054444444
38244,290,1,0.752,0.5,0.25,0.0625
38245,290,1,0.549,0.5,0.266666667,0.071111111
38246,290,1,0.5112,0.5,0.283333333,0.080277778
38247,290,1,0.6383,0.5,0.3,0.09
38248,290,1,0.5808,0.5,0.316666667,0.100277778
38250,290,1,0.6646,0.5,0.333333333,0.111111111
38251,290,1,0.5934,0.5,0.35,0.1225
38252,290,1,0.5259,0.5,0.366666667,0.134444444
38253,290,1,0.6679,0.5,0.383333333,0.146944444
38254,290,1,0.5074,0.5,0.4,0.16
38255,290,1,0.4898,0.5,0.416666667,0.173611111
38256,290,1,0.5191,0.5,0.433333333,0.187777778
38257,290,1,0.5974,0.5,0.45,0.2025
38258,290,1,0.5609,0.5,0.466666667,0.217777778
38259,290,1,0.5015,0.5,0.483333333,0.233611111
38260,290,1,0.4898,0.5,-0.5,0.25
38261,290,1,0.5737,0.5,-0.483333333,0.233611111
38262,290,1,0.5846,0.5,-0.466666667,0.217777778
38263,290,1,0.4534,0.5,-0.45,0.2025
38264,290,1,0.5798,0.5,-0.433333333,0.187777778
38265,290,1,0.5037,0.5,-0.416666667,0.173611111
38266,290,1,0.4924,0.5,-0.4,0.16
38267,290,1,0.5075,0.5,-0.383333333,0.146944444
38268,290,1,0.483,0.5,-0.366666667,0.134444444
38269,290,1,0.5849,0.5,-0.35,0.1225
38270,290,1,0.6068,0.5,-0.333333333,0.111111111
38271,290,1,0.5988,0.5,-0.316666667,0.100277778
38272,290,1,0.5124,0.5,-0.3,0.09
38273,290,1,0.5575,0.5,-0.283333333,0.080277778
38274,290,1,0.5639,0.5,-0.266666667,0.071111111
38275,290,1,0.7185,0.5,-0.25,0.0625
38276,290,1,0.7158,0.5,-0.233333333,0.054444444
38277,290,1,0.5307,0.5,-0.216666667,0.046944444
38278,290,1,0.5821,0.5,-0.2,0.04
38280,290,1,0.441,0.5,-0.183333333,0.033611111
38281,290,1,0.5174,0.5,-0.166666667,0.027777778
38282,290,1,0.5308,0.5,-0.15,0.0225
38283,290,1,0.5858,0.5,-0.133333333,0.017777778
38285,290,0,0.0119,0.5,-0.116666667,0.013611111
38286,290,1,0.532,0.5,-0.116666667,0.013611111
38287,290,0,0.4885,0.5,-0.1,0.01
38288,290,1,0.5681,0.5,-0.1,0.01
38289,290,1,0.4846,0.5,-0.083333333,0.006944444
38290,290,1,0.5704,0.5,-0.066666667,0.004444444
38292,290,1,0.604,0.5,-0.05,0.0025
38293,290,1,0.5544,0.5,-0.033333333,0.001111111
38294,290,1,0.6713,0.5,-0.016666667,0.000277778
38295,290,1,0.5651,0.5,0,0
38296,290,1,0.5146,0.5,0.016666667,0.000277778
38297,290,1,0.6466,0.5,0.033333333,0.001111111
38298,290,1,0.7195,0.5,0.05,0.0025
38299,290,1,0.5431,0.5,0.066666667,0.004444444
38300,290,1,0.6586,0.5,0.083333333,0.006944444
38301,290,1,0.6416,0.5,0.1,0.01
38302,290,1,0.6102,0.5,0.116666667,0.013611111
38303,290,1,0.7089,0.5,0.133333333,0.017777778
38305,290,0,0.0254,0.5,0.15,0.0225
38306,290,1,0.5694,0.5,0.15,0.0225
38307,290,1,0.5005,0.5,0.166666667,0.027777778
38308,290,1,0.6344,0.5,0.183333333,0.033611111
38309,290,1,0.6043,0.5,0.2,0.04
38310,290,0,0.5405,0.5,0.216666667,0.046944444
38311,290,1,0.6099,0.5,0.216666667,0.046944444
38313,290,1,0.6362,0.5,0.233333333,0.054444444
38314,290,1,0.6165,0.5,0.25,0.0625
38315,290,1,0.6342,0.5,0.266666667,0.071111111
38316,290,1,0.5951,0.5,0.283333333,0.080277778
38317,290,1,0.742,0.5,0.3,0.09
38319,290,1,0.529,0.5,0.316666667,0.100277778
38320,290,1,0.6354,0.5,0.333333333,0.111111111
38321,290,0,0.6527,0.5,0.35,0.1225
38322,290,0,0.6848,0.5,0.35,0.1225
38323,290,0,0.4909,0.5,0.35,0.1225
38324,290,1,0.7448,0.5,0.35,0.1225
38325,290,1,0.7082,0.5,0.366666667,0.134444444
38326,290,1,0.5944,0.5,0.383333333,0.146944444
38327,290,1,0.589,0.5,0.4,0.16
38328,290,1,0.5604,0.5,0.416666667,0.173611111
38329,290,1,0.6367,0.5,0.433333333,0.187777778
38330,290,1,0.6037,0.5,0.45,0.2025
38331,290,1,0.5582,0.5,0.466666667,0.217777778
38332,290,1,0.5866,0.5,0.483333333,0.233611111
38333,290,1,0.5152,-0.5,-0.5,0.25
38334,290,1,0.6224,-0.5,-0.483333333,0.233611111
38335,290,1,0.5761,-0.5,-0.466666667,0.217777778
38336,290,1,0.6672,-0.5,-0.45,0.2025
38337,290,1,0.5705,-0.5,-0.433333333,0.187777778
38338,290,1,0.55,-0.5,-0.416666667,0.173611111
38339,290,1,0.5719,-0.5,-0.4,0.16
38340,290,1,0.7432,-0.5,-0.383333333,0.146944444
38341,290,1,0.6826,-0.5,-0.366666667,0.134444444
38342,290,1,0.6015,-0.5,-0.35,0.1225
38343,290,1,0.5169,-0.5,-0.333333333,0.111111111
38344,290,1,0.5692,-0.5,-0.316666667,0.100277778
38345,290,1,0.612,-0.5,-0.3,0.09
38346,290,1,0.6067,-0.5,-0.283333333,0.080277778
38347,290,1,0.5692,-0.5,-0.266666667,0.071111111
38348,290,1,0.581,-0.5,-0.25,0.0625
38349,290,1,0.5357,-0.5,-0.233333333,0.054444444
38351,290,1,0.5792,-0.5,-0.216666667,0.046944444
38352,290,1,0.5251,-0.5,-0.2,0.04
38353,290,1,0.4967,-0.5,-0.183333333,0.033611111
38354,290,1,0.6006,-0.5,-0.166666667,0.027777778
38355,290,1,0.611,-0.5,-0.15,0.0225
38356,290,1,0.5954,-0.5,-0.133333333,0.017777778
38357,290,1,0.6302,-0.5,-0.116666667,0.013611111
38358,290,1,0.752,-0.5,-0.1,0.01
38359,290,1,0.557,-0.5,-0.083333333,0.006944444
38360,290,1,0.7439,-0.5,-0.066666667,0.004444444
38361,290,1,0.6923,-0.5,-0.066666667,0.004444444
38363,290,1,0.0827,-0.5,-0.066666667,0.004444444
38364,290,1,0.5593,-0.5,-0.05,0.0025
38365,290,1,0.5617,-0.5,-0.05,0.0025
38366,290,1,0.7343,-0.5,-0.033333333,0.001111111
38367,290,1,0.7466,-0.5,-0.016666667,0.000277778
38368,290,0,0.671,-0.5,0,0
38370,290,1,0.0055,-0.5,0,0
38371,290,1,0.4361,-0.5,0,0
38372,290,1,0.4376,-0.5,0.016666667,0.000277778
38373,290,1,0.3826,-0.5,0.016666667,0.000277778
38374,290,1,0.5156,-0.5,0.033333333,0.001111111
38375,290,1,0.5764,-0.5,0.05,0.0025
38376,290,1,0.6041,-0.5,0.066666667,0.004444444
38377,290,1,0.6134,-0.5,0.083333333,0.006944444
38378,290,1,0.544,-0.5,0.083333333,0.006944444
38379,290,1,0.7407,-0.5,0.1,0.01
38380,290,1,0.5608,-0.5,0.116666667,0.013611111
38381,290,1,0.5653,-0.5,0.133333333,0.017777778
38382,290,1,0.5701,-0.5,0.15,0.0225
38383,290,1,0.6042,-0.5,0.166666667,0.027777778
38384,290,1,0.5191,-0.5,0.183333333,0.033611111
38385,290,0,0.7388,-0.5,0.2,0.04
38386,290,1,0.513,-0.5,0.216666667,0.046944444
38387,290,1,0.5504,-0.5,0.233333333,0.054444444
38388,290,1,0.58,-0.5,0.25,0.0625
38390,290,1,0.4607,-0.5,0.266666667,0.071111111
38391,290,1,0.6586,-0.5,0.283333333,0.080277778
38392,290,1,0.7377,-0.5,0.3,0.09
38393,290,1,0.6225,-0.5,0.316666667,0.100277778
38394,290,1,0.6234,-0.5,0.333333333,0.111111111
38395,290,1,0.4886,-0.5,0.35,0.1225
38396,290,1,0.5676,-0.5,0.366666667,0.134444444
38397,290,1,0.6127,-0.5,0.383333333,0.146944444
38398,290,1,0.6291,-0.5,0.4,0.16
38399,290,1,0.6383,-0.5,0.416666667,0.173611111
38400,290,1,0.5835,-0.5,0.433333333,0.187777778
38401,290,1,0.5635,-0.5,0.45,0.2025
38402,290,1,0.7498,-0.5,0.466666667,0.217777778
38404,290,1,0.0411,-0.5,0.483333333,0.233611111
38405,290,1,0.497,-0.5,-0.5,0.25
38406,290,1,0.5263,-0.5,-0.483333333,0.233611111
38407,290,1,0.5777,-0.5,-0.466666667,0.217777778
38408,290,1,0.5428,-0.5,-0.45,0.2025
38409,290,1,0.571,-0.5,-0.433333333,0.187777778
38410,290,1,0.5986,-0.5,-0.416666667,0.173611111
38411,290,1,0.5696,-0.5,-0.4,0.16
38413,290,1,0.5952,-0.5,-0.383333333,0.146944444
38414,290,1,0.5471,-0.5,-0.366666667,0.134444444
38415,290,1,0.6627,-0.5,-0.35,0.1225
38416,290,1,0.6216,-0.5,-0.333333333,0.111111111
38418,290,0,0.3585,-0.5,-0.316666667,0.100277778
38419,290,1,0.4244,-0.5,-0.316666667,0.100277778
38420,290,0,0.4659,-0.5,-0.3,0.09
38421,290,1,0.5302,-0.5,-0.3,0.09
38422,290,1,0.6396,-0.5,-0.283333333,0.080277778
38423,290,0,0.5596,-0.5,-0.266666667,0.071111111
38424,290,1,0.604,-0.5,-0.266666667,0.071111111
38425,290,1,0.5825,-0.5,-0.25,0.0625
38426,290,1,0.4981,-0.5,-0.233333333,0.054444444
38427,290,1,0.5283,-0.5,-0.216666667,0.046944444
38429,290,1,0.1646,-0.5,-0.2,0.04
38430,290,0,0.4617,-0.5,-0.183333333,0.033611111
38431,290,1,0.3903,-0.5,-0.183333333,0.033611111
38432,290,1,0.4646,-0.5,-0.166666667,0.027777778
38433,290,1,0.6496,-0.5,-0.15,0.0225
38434,290,1,0.6344,-0.5,-0.133333333,0.017777778
38435,290,1,0.5797,-0.5,-0.116666667,0.013611111
38436,290,1,0.6135,-0.5,-0.1,0.01
38438,290,0,0.0241,-0.5,-0.083333333,0.006944444
38439,290,0,0.4144,-0.5,-0.083333333,0.006944444
38441,290,0,0.0083,-0.5,-0.083333333,0.006944444
38442,290,1,0.6699,-0.5,-0.083333333,0.006944444
38443,290,1,0.6547,-0.5,-0.066666667,0.004444444
38444,290,1,0.4786,-0.5,-0.066666667,0.004444444
38446,290,1,0.564,-0.5,-0.066666667,0.004444444
38447,290,0,0.636,-0.5,-0.05,0.0025
38448,290,1,0.6212,-0.5,-0.033333333,0.001111111
38449,290,1,0.5427,-0.5,-0.016666667,0.000277778
38450,290,1,0.5868,-0.5,0,0
38451,290,1,0.5828,-0.5,0,0
38452,290,1,0.6978,-0.5,0.016666667,0.000277778
38453,290,1,0.5924,-0.5,0.016666667,0.000277778
38454,290,1,0.531,-0.5,0.033333333,0.001111111
38455,290,1,0.4647,-0.5,0.05,0.0025
38456,290,1,0.368,-0.5,0.05,0.0025
38457,290,1,0.5568,-0.5,0.066666667,0.004444444
38458,290,1,0.537,-0.5,0.066666667,0.004444444
38459,290,1,0.5032,-0.5,0.083333333,0.006944444
38460,290,1,0.5403,-0.5,0.1,0.01
38461,290,1,0.5044,-0.5,0.116666667,0.013611111
38462,290,1,0.4708,-0.5,0.133333333,0.017777778
38463,290,1,0.4866,-0.5,0.15,0.0225
38464,290,1,0.5579,-0.5,0.166666667,0.027777778
38465,290,1,0.6085,-0.5,0.183333333,0.033611111
38466,290,1,0.5793,-0.5,0.2,0.04
38467,290,1,0.6468,-0.5,0.216666667,0.046944444
38468,290,1,0.4471,-0.5,0.233333333,0.054444444
38469,290,1,0.5127,-0.5,0.233333333,0.054444444
38470,290,1,0.5191,-0.5,0.25,0.0625
38471,290,1,0.5239,-0.5,0.266666667,0.071111111
38472,290,1,0.5057,-0.5,0.283333333,0.080277778
38473,290,1,0.487,-0.5,0.3,0.09
38474,290,1,0.6385,-0.5,0.316666667,0.100277778
38475,290,1,0.51,-0.5,0.333333333,0.111111111
38476,290,1,0.5258,-0.5,0.333333333,0.111111111
38477,290,1,0.611,-0.5,0.35,0.1225
38479,290,1,0.6756,-0.5,0.35,0.1225
38480,290,1,0.7434,-0.5,0.366666667,0.134444444
38481,290,1,0.7484,-0.5,0.383333333,0.146944444
38482,290,1,0.6248,-0.5,0.4,0.16
38483,290,1,0.4578,-0.5,0.4,0.16
38485,290,1,0.0566,-0.5,0.4,0.16
38486,290,1,0.5351,-0.5,0.416666667,0.173611111
38487,290,1,0.7079,-0.5,0.416666667,0.173611111
38488,290,1,0.7382,-0.5,0.433333333,0.187777778
38489,290,1,0.5821,-0.5,0.45,0.2025
38490,290,1,0.7289,-0.5,0.466666667,0.217777778
38491,290,1,0.5665,-0.5,0.483333333,0.233611111
38492,290,1,0.5061,-0.5,0.483333333,0.233611111
38493,290,1,0.4504,-0.5,-0.5,0.25
38494,290,1,0.5529,-0.5,-0.483333333,0.233611111
38495,290,1,0.4433,-0.5,-0.466666667,0.217777778
38496,290,1,0.5409,-0.5,-0.45,0.2025
38497,290,1,0.5212,-0.5,-0.433333333,0.187777778
38498,290,1,0.6233,-0.5,-0.416666667,0.173611111
38499,290,1,0.5752,-0.5,-0.4,0.16
38500,290,1,0.5328,-0.5,-0.383333333,0.146944444
38501,290,1,0.4981,-0.5,-0.366666667,0.134444444
38502,290,1,0.577,-0.5,-0.35,0.1225
38503,290,1,0.5876,-0.5,-0.333333333,0.111111111
38504,290,1,0.5666,-0.5,-0.316666667,0.100277778
38505,290,1,0.5712,-0.5,-0.3,0.09
38506,290,1,0.565,-0.5,-0.283333333,0.080277778
38507,290,1,0.5619,-0.5,-0.266666667,0.071111111
38508,290,1,0.7332,-0.5,-0.25,0.0625
38509,290,1,0.6191,-0.5,-0.233333333,0.054444444
38510,290,1,0.4849,-0.5,-0.216666667,0.046944444
38511,290,0,0.7228,-0.5,-0.2,0.04
38512,290,1,0.7195,-0.5,-0.2,0.04
38513,290,1,0.6287,-0.5,-0.183333333,0.033611111
38514,290,1,0.6695,-0.5,-0.166666667,0.027777778
38516,290,1,0.6352,-0.5,-0.15,0.0225
38517,290,1,0.6733,-0.5,-0.133333333,0.017777778
38518,290,1,0.7125,-0.5,-0.116666667,0.013611111
38519,290,1,0.6856,-0.5,-0.1,0.01
38521,290,1,0.0431,-0.5,-0.083333333,0.006944444
38523,290,1,0.7286,-0.5,-0.066666667,0.004444444
38524,290,1,0.5945,-0.5,-0.05,0.0025
38525,290,1,0.6462,-0.5,-0.033333333,0.001111111
38526,290,1,0.6703,-0.5,-0.016666667,0.000277778
38528,290,0,0.0356,-0.5,0,0
38529,290,1,0.69,-0.5,0,0
38530,290,1,0.6731,-0.5,0.016666667,0.000277778
38532,290,1,0.039,-0.5,0.033333333,0.001111111
38534,290,1,0.515,-0.5,0.033333333,0.001111111
38535,290,1,0.6083,-0.5,0.05,0.0025
38536,290,1,0.5373,-0.5,0.066666667,0.004444444
38538,290,1,0.0049,-0.5,0.066666667,0.004444444
38539,290,1,0.6205,-0.5,0.083333333,0.006944444
38540,290,1,0.6228,-0.5,0.1,0.01
38541,290,1,0.7199,-0.5,0.116666667,0.013611111
38542,290,1,0.5975,-0.5,0.133333333,0.017777778
38543,290,1,0.6239,-0.5,0.15,0.0225
38546,290,1,0.7006,-0.5,0.166666667,0.027777778
38547,290,1,0.6779,-0.5,0.183333333,0.033611111
38548,290,1,0.6855,-0.5,0.2,0.04
38549,290,1,0.7572,-0.5,0.216666667,0.046944444
38550,290,1,0.7351,-0.5,0.233333333,0.054444444
38552,290,1,0.7463,-0.5,0.233333333,0.054444444
38554,290,1,0.0592,-0.5,0.25,0.0625
38555,290,1,0.5924,-0.5,0.266666667,0.071111111
38556,290,1,0.6106,-0.5,0.266666667,0.071111111
38557,290,1,0.7003,-0.5,0.283333333,0.080277778
38558,290,1,0.4996,-0.5,0.3,0.09
38559,290,1,0.6568,-0.5,0.316666667,0.100277778
38560,290,1,0.6648,-0.5,0.316666667,0.100277778
38562,290,1,0.6875,-0.5,0.316666667,0.100277778
38564,290,1,0.1074,-0.5,0.333333333,0.111111111
38565,290,1,0.6545,-0.5,0.35,0.1225
38568,290,1,0.0239,-0.5,0.35,0.1225
38570,290,1,0.5355,-0.5,0.366666667,0.134444444
38572,290,1,0.6081,-0.5,0.383333333,0.146944444
38575,290,1,0.6495,-0.5,0.383333333,0.146944444
38576,290,1,0.6606,-0.5,0.4,0.16
38578,290,1,0.6608,-0.5,0.4,0.16
38580,290,1,0.695,-0.5,0.4,0.16
38581,290,1,0.6834,-0.5,0.416666667,0.173611111
38584,290,0,0.7074,-0.5,0.433333333,0.187777778
38586,290,1,0.6289,-0.5,0.433333333,0.187777778
